DATE,YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,TMEAN,RH,WIND_SPEED,WIND_DIRECTION
11/3/2016,2016,11,3,0.4,31.8,24.5,28.15,85,2,40
11/4/2016,2016,11,4,4.2,32.5,24.5,28.5,87,2,160
11/5/2016,2016,11,5,0,32.5,25,28.75,81,2,250
11/6/2016,2016,11,6,0.1,32.5,25,28.75,77,3,110
11/7/2016,2016,11,7,0,32.5,25,28.75,73,2,290
11/8/2016,2016,11,8,0,33,24,28.5,71,2,250
11/9/2016,2016,11,9,0,32,24,28,61,2,90
11/10/2016,2016,11,10,0,30.1,25.4,27.75,68,2,290
11/11/2016,2016,11,11,0,30.5,24.6,27.55,84,2,90
11/12/2016,2016,11,12,0,32.3,25.7,29,69,2,270
11/13/2016,2016,11,13,0,32.8,25.4,29.1,59,4,40
11/14/2016,2016,11,14,0,33,25.5,29.25,75,3,220
11/15/2016,2016,11,15,16,29,24.2,26.6,91,1,160
11/16/2016,2016,11,16,1.7,31.4,25.4,28.4,82,2,90
11/17/2016,2016,11,17,0,34.3,25,29.65,83,2,320
11/18/2016,2016,11,18,6.2,33,25.2,29.1,80,3,270
11/19/2016,2016,11,19,2.4,31.1,25,28.05,82,2,90
11/20/2016,2016,11,20,0,34,25,29.5,74,3,90
11/21/2016,2016,11,21,0,33.7,25.2,29.45,66,2,110
11/22/2016,2016,11,22,2.6,33,24.9,28.95,73,2,270
11/23/2016,2016,11,23,0,33,25,29,71,2,250
11/24/2016,2016,11,24,1.4,31.5,23.2,27.35,69,2,40
11/25/2016,2016,11,25,8.2,27.5,23.5,25.5,87,2,40
11/26/2016,2016,11,26,5.8,30,23.5,26.75,92,2,90
11/27/2016,2016,11,27,0,33.1,26.3,29.7,76,2,140
11/28/2016,2016,11,28,0,34,26,30,64,3,110
11/29/2016,2016,11,29,-1,33,24.5,28.75,82,3,140
11/30/2016,2016,11,30,0,32.7,25.3,29,71,2,20
12/1/2016,2016,12,1,0,31,25,28,68,2,70
12/2/2016,2016,12,2,5.5,31.4,24.5,27.95,83,2,70
12/3/2016,2016,12,3,0,32.3,25.3,28.8,71,2,40
12/4/2016,2016,12,4,0.1,33.8,24.3,29.05,63,2,90
12/5/2016,2016,12,5,6.5,30.5,25,27.75,85,2,320
12/6/2016,2016,12,6,0,32.5,26.2,29.35,62,3,70
12/7/2016,2016,12,7,15.4,30.9,23.5,27.2,78,2,20
12/8/2016,2016,12,8,0.5,31.4,25,28.2,81,2,220
12/9/2016,2016,12,9,0.1,31.8,26,28.9,72,2,90
12/10/2016,2016,12,10,0,31.5,26,28.75,81,2,250
12/11/2016,2016,12,11,0,32,25,28.5,76,2,200
12/12/2016,2016,12,12,25.2,31.8,24.3,28.05,78,2,20
12/13/2016,2016,12,13,2.6,28.3,25.1,26.7,89,1,360
12/14/2016,2016,12,14,0,30.5,24.8,27.65,86,2,340
12/15/2016,2016,12,15,0.1,29.5,24.3,26.9,78,2,20
12/16/2016,2016,12,16,-1,28.4,23.5,25.95,75,3,20
12/17/2016,2016,12,17,0,30,23.6,26.8,78,2,40
12/18/2016,2016,12,18,4.2,28.1,24.7,26.4,87,1,40
12/19/2016,2016,12,19,-1,31,24.8,27.9,70,2,20
12/20/2016,2016,12,20,0,33.3,25.5,29.4,65,2,110
12/21/2016,2016,12,21,0,31.2,24,27.6,73,2,20
12/22/2016,2016,12,22,0,32.4,24.8,28.6,71,2,220
12/23/2016,2016,12,23,0,32.3,25.3,28.8,60,3,40
12/24/2016,2016,12,24,0,32.1,25.4,28.75,65,3,20
12/25/2016,2016,12,25,3.8,32.2,23,27.6,61,5,20
12/26/2016,2016,12,26,32.9,30.2,22.1,26.15,83,4,360
12/27/2016,2016,12,27,0,33.4,26,29.7,74,2,140
12/28/2016,2016,12,28,0.2,32,25.6,28.8,73,2,250
12/29/2016,2016,12,29,0,32.8,24.8,28.8,77,2,250
12/30/2016,2016,12,30,0,33.5,25,29.25,64,3,70
12/31/2016,2016,12,31,1.8,31.5,24.2,27.85,73,2,40
1/1/2017,2017,1,1,0,31.2,23.8,27.5,72,3,40
1/2/2017,2017,1,2,0,31.5,24.8,28.15,66,3,40
1/3/2017,2017,1,3,0,32.7,25.1,28.9,66,3,40
1/4/2017,2017,1,4,1,32,24.2,28.1,66,2,20
1/5/2017,2017,1,5,2.8,28.6,24.1,26.35,75,2,200
1/6/2017,2017,1,6,0,32,24,28,67,2,110
1/7/2017,2017,1,7,0,31.5,22.5,27,65,2,90
1/8/2017,2017,1,8,0,29.5,22.7,26.1,68,2,360
1/9/2017,2017,1,9,0,31.1,25.2,28.15,67,2,320
1/10/2017,2017,1,10,13.5,28,23.5,25.75,83,2,360
1/11/2017,2017,1,11,2.2,29.6,23,26.3,78,2,40
1/12/2017,2017,1,12,0.4,28,23.5,25.75,82,1,290
1/13/2017,2017,1,13,0,31,24.8,27.9,73,1,250
1/14/2017,2017,1,14,0,30.5,24,27.25,78,1,320
1/15/2017,2017,1,15,1.8,31,24,27.5,78,1,20
1/16/2017,2017,1,16,0,29,23,26,66,2,110
1/17/2017,2017,1,17,0,30.7,23.7,27.2,64,3,110
1/18/2017,2017,1,18,0,31.8,22.8,27.3,59,2,90
1/19/2017,2017,1,19,0,30.2,23.5,26.85,71,2,250
1/20/2017,2017,1,20,0,29.5,23.5,26.5,67,1,250
1/21/2017,2017,1,21,0,31.4,23.4,27.4,61,1,110
1/22/2017,2017,1,22,11,30.5,23,26.75,76,3,40
1/23/2017,2017,1,23,6.1,29,22.5,25.75,82,3,20
1/24/2017,2017,1,24,0.9,29,23,26,76,2,90
1/25/2017,2017,1,25,0,30.5,23.5,27,77,3,70
1/26/2017,2017,1,26,0,29,22.5,25.75,77,2,40
1/27/2017,2017,1,27,0,29.7,22.9,26.3,72,2,20
1/28/2017,2017,1,28,1,30,23.2,26.6,78,2,40
1/29/2017,2017,1,29,0,29.5,24.6,27.05,72,3,20
1/30/2017,2017,1,30,-1,31,25,28,81,2,200
1/31/2017,2017,1,31,0.5,30,24.5,27.25,80,2,200
2/1/2017,2017,2,1,13.6,30.5,24.6,27.55,85,2,250
2/2/2017,2017,2,2,0.5,29.4,24,26.7,82,2,250
2/3/2017,2017,2,3,-1,29.8,23.5,26.65,77,2,320
2/4/2017,2017,2,4,0,29.5,23,26.25,69,2,250
2/5/2017,2017,2,5,0,30,24,27,68,2,250
2/6/2017,2017,2,6,0,30.2,23.4,26.8,69,2,250
2/7/2017,2017,2,7,0,31.5,23.8,27.65,66,2,250
2/8/2017,2017,2,8,0,30.4,23.9,27.15,70,2,250
2/9/2017,2017,2,9,0,30.3,23.7,27,68,2,250
2/10/2017,2017,2,10,0,29.5,23.3,26.4,66,2,250
2/11/2017,2017,2,11,0,28.5,23,25.75,67,3,70
2/12/2017,2017,2,12,0,29,22.7,25.85,70,2,250
2/13/2017,2017,2,13,1.4,27,21.7,24.35,74,2,90
2/14/2017,2017,2,14,0,27.9,21.4,24.65,59,3,40
2/15/2017,2017,2,15,0,28.8,20.3,24.55,61,3,40
2/16/2017,2017,2,16,0,28.5,22,25.25,71,2,90
2/17/2017,2017,2,17,0,27.2,23.5,25.35,76,2,220
2/18/2017,2017,2,18,19.1,28.7,23.2,25.95,85,2,110
2/19/2017,2017,2,19,1.2,29.5,22.8,26.15,82,2,140
2/20/2017,2017,2,20,0,32.8,24.9,28.85,77,3,140
2/21/2017,2017,2,21,0,32.5,24.5,28.5,63,3,110
2/22/2017,2017,2,22,0,32.2,24,28.1,67,2,70
2/23/2017,2017,2,23,0,32.5,24.5,28.5,75,3,140
2/24/2017,2017,2,24,0,31.5,24.2,27.85,72,2,290
2/25/2017,2017,2,25,0,32,24.5,28.25,67,2,250
2/26/2017,2017,2,26,0,30.7,25.2,27.95,71,2,90
2/27/2017,2017,2,27,0,31.8,25,28.4,68,2,90
2/28/2017,2017,2,28,0,32,24.5,28.25,70,3,290
3/1/2017,2017,3,1,0,32,25,28.5,69,2,20
3/2/2017,2017,3,2,1.3,30.5,24.5,27.5,74,2,90
3/3/2017,2017,3,3,-1,29.8,23,26.4,77,1,270
3/4/2017,2017,3,4,2,29,23.5,26.25,79,2,90
3/5/2017,2017,3,5,0,31.2,23.3,27.25,70,3,290
3/6/2017,2017,3,6,0,31.7,23.3,27.5,63,2,250
3/7/2017,2017,3,7,0,32.1,24.3,28.2,66,2,250
3/8/2017,2017,3,8,0,31.5,24.2,27.85,64,2,250
3/9/2017,2017,3,9,0,31,23.6,27.3,66,2,110
3/10/2017,2017,3,10,0,32.9,23.6,28.25,60,3,250
3/11/2017,2017,3,11,0,32,24.4,28.2,63,2,250
3/12/2017,2017,3,12,0,32.9,25,28.95,61,3,250
3/13/2017,2017,3,13,0,32.5,25.9,29.2,69,3,250
3/14/2017,2017,3,14,0,32.8,25.6,29.2,74,2,250
3/15/2017,2017,3,15,0.6,31.9,25.3,28.6,69,2,250
3/16/2017,2017,3,16,0,32.5,24.5,28.5,61,3,110
3/17/2017,2017,3,17,0,32,24.9,28.45,62,3,110
3/18/2017,2017,3,18,0,33,24,28.5,54,3,70
3/19/2017,2017,3,19,0,32.5,24.5,28.5,58,3,90
3/20/2017,2017,3,20,0,32.9,23.8,28.35,64,3,140
3/21/2017,2017,3,21,1.5,32.5,24.5,28.5,71,2,220
3/22/2017,2017,3,22,0,34.8,26,30.4,69,3,140
3/23/2017,2017,3,23,0,35.1,27,31.05,70,3,250
3/24/2017,2017,3,24,0,34.5,26,30.25,67,2,140
3/25/2017,2017,3,25,0,34,26,30,67,3,250
3/26/2017,2017,3,26,0,33.7,26.1,29.9,62,3,250
3/27/2017,2017,3,27,0.4,31.8,25.5,28.65,67,2,90
3/28/2017,2017,3,28,0,32.5,25.6,29.05,60,3,90
3/29/2017,2017,3,29,0,34,25.7,29.85,57,3,90
3/30/2017,2017,3,30,0,33.4,24.9,29.15,65,3,250
3/31/2017,2017,3,31,0,33.7,25.5,29.6,67,3,250
4/1/2017,2017,4,1,0,32,26,29,69,3,250
4/2/2017,2017,4,2,-1,30,24.4,27.2,67,3,40
4/3/2017,2017,4,3,0,31,24,27.5,63,2,70
4/4/2017,2017,4,4,0,30,23.5,26.75,65,2,90
4/5/2017,2017,4,5,0,30.9,24,27.45,65,2,340
4/6/2017,2017,4,6,0,32.6,25.2,28.9,66,3,90
4/7/2017,2017,4,7,0,34.7,26.1,30.4,62,3,140
4/8/2017,2017,4,8,0,33.7,27,30.35,70,2,290
4/9/2017,2017,4,9,0,35.2,26.5,30.85,67,4,160
4/10/2017,2017,4,10,0,35.8,26.8,31.3,67,4,220
4/11/2017,2017,4,11,0,33.7,26.7,30.2,71,3,250
4/12/2017,2017,4,12,0,35,25.7,30.35,62,3,250
4/13/2017,2017,4,13,0,34.5,26,30.25,58,3,250
4/14/2017,2017,4,14,0,34.8,26.2,30.5,56,4,160
4/15/2017,2017,4,15,0,33,26.4,29.7,67,2,250
4/16/2017,2017,4,16,3.6,31,25.8,28.4,80,2,40
4/17/2017,2017,4,17,0,35,26,30.5,68,3,110
4/18/2017,2017,4,18,0,33.2,26.6,29.9,74,3,220
4/19/2017,2017,4,19,2.5,33.3,26.4,29.85,80,3,200
4/20/2017,2017,4,20,36.8,34.5,24.5,29.5,70,3,180
4/21/2017,2017,4,21,-1,35.5,27,31.25,74,3,180
4/22/2017,2017,4,22,25.1,33,24,28.5,76,3,250
4/23/2017,2017,4,23,1,33.1,25,29.05,74,3,220
4/24/2017,2017,4,24,0,35.5,26.5,31,62,2,140
4/25/2017,2017,4,25,0,34.5,26.3,30.4,65,3,140
4/26/2017,2017,4,26,0,34.5,27.5,31,69,2,180
4/27/2017,2017,4,27,19.1,34.6,25.4,30,73,3,250
4/28/2017,2017,4,28,0,34.5,26.5,30.5,70,3,250
4/29/2017,2017,4,29,-1,34.5,26.5,30.5,73,3,250
4/30/2017,2017,4,30,0.1,33.9,26.5,30.2,75,2,250
5/1/2017,2017,5,1,0,35,27.5,31.25,70,2,270
5/2/2017,2017,5,2,0,35.7,26.5,31.1,68,3,250
5/3/2017,2017,5,3,0.6,34.4,26,30.2,71,2,250
5/4/2017,2017,5,4,0,37.2,26,31.6,65,3,140
5/5/2017,2017,5,5,0,34.6,26.7,30.65,61,2,340
5/6/2017,2017,5,6,0,34,27,30.5,65,3,90
5/7/2017,2017,5,7,1.6,34.3,26.5,30.4,65,3,90
5/8/2017,2017,5,8,0,36.3,26.2,31.25,59,3,90
5/9/2017,2017,5,9,0,35.6,27,31.3,59,2,250
5/10/2017,2017,5,10,0,35.7,27,31.35,59,4,90
5/11/2017,2017,5,11,0,35.3,27.2,31.25,57,3,90
5/12/2017,2017,5,12,0,36.5,27.5,32,57,4,140
5/13/2017,2017,5,13,0,36.2,27.6,31.9,57,3,160
5/14/2017,2017,5,14,0,35.2,27.5,31.35,60,3,160
5/15/2017,2017,5,15,0,36,27.5,31.75,60,3,160
5/16/2017,2017,5,16,0,33.6,27.5,30.55,73,3,270
5/17/2017,2017,5,17,-1,34,27.5,30.75,78,3,250
5/18/2017,2017,5,18,0,33.5,27.5,30.5,77,3,250
5/19/2017,2017,5,19,-1,35.8,27.5,31.65,71,3,180
5/20/2017,2017,5,20,0,32.4,27.5,29.95,79,3,250
5/21/2017,2017,5,21,1.3,33.5,27.5,30.5,79,3,250
5/22/2017,2017,5,22,3.7,33.2,26.5,29.85,77,3,220
5/23/2017,2017,5,23,11.7,32.5,26,29.25,79,3,250
5/24/2017,2017,5,24,0,33.1,27,30.05,80,4,250
5/25/2017,2017,5,25,0.3,32.7,27,29.85,85,3,250
5/26/2017,2017,5,26,0.6,33,26.8,29.9,80,3,250
5/27/2017,2017,5,27,2.2,34,25.8,29.9,78,3,250
5/28/2017,2017,5,28,33.1,35.3,24.7,30,76,3,250
5/29/2017,2017,5,29,1.9,36.1,26.2,31.15,72,2,250
5/30/2017,2017,5,30,73.9,34.4,22.5,28.45,81,3,290
5/31/2017,2017,5,31,0,34.7,27.3,31,73,3,290
6/1/2017,2017,6,1,0,33.9,27.7,30.8,76,3,250
6/2/2017,2017,6,2,0,34,27.5,30.75,78,4,250
6/3/2017,2017,6,3,0,33.5,27.2,30.35,77,4,250
6/4/2017,2017,6,4,11.9,33.3,26.3,29.8,76,4,220
6/5/2017,2017,6,5,-1,33.4,27,30.2,79,3,250
6/6/2017,2017,6,6,0,35.2,27.3,31.25,75,2,160
6/7/2017,2017,6,7,8.3,33,26,29.5,83,2,40
6/8/2017,2017,6,8,1.4,34.6,27.2,30.9,68,2,270
6/9/2017,2017,6,9,37.5,32.8,24.7,28.75,82,2,250
6/10/2017,2017,6,10,17.4,30,25.5,27.75,87,2,110
6/11/2017,2017,6,11,18.2,33,25.8,29.4,87,1,90
6/12/2017,2017,6,12,0,35.2,27.2,31.2,69,2,110
6/13/2017,2017,6,13,0,35.6,27.9,31.75,64,3,140
6/14/2017,2017,6,14,-1,36,27.2,31.6,71,2,250
6/15/2017,2017,6,15,3.1,34.2,25.1,29.65,80,2,250
6/16/2017,2017,6,16,0,33.9,27.6,30.75,71,2,220
6/17/2017,2017,6,17,0,33.5,27.4,30.45,75,3,250
6/18/2017,2017,6,18,0,34.2,26.8,30.5,68,2,250
6/19/2017,2017,6,19,23.1,35,25.2,30.1,74,2,250
6/20/2017,2017,6,20,9.8,34.7,26.3,30.5,76,3,220
6/21/2017,2017,6,21,0.6,33.2,26.9,30.05,84,2,250
6/22/2017,2017,6,22,3,32.9,25,28.95,81,2,220
6/23/2017,2017,6,23,0,32,26.5,29.25,77,2,250
6/24/2017,2017,6,24,2.7,33.8,26,29.9,72,2,270
6/25/2017,2017,6,25,0,34.2,25.8,30,71,2,270
6/26/2017,2017,6,26,0,34,27,30.5,77,2,320
6/27/2017,2017,6,27,23.2,32.7,24.6,28.65,87,1,270
6/28/2017,2017,6,28,6.9,31.2,24.7,27.95,80,1,290
6/29/2017,2017,6,29,1.7,33,25.8,29.4,77,2,250
6/30/2017,2017,6,30,9.7,34.2,26,30.1,75,3,220
7/1/2017,2017,7,1,0.4,33.8,25.5,29.65,77,2,250
7/2/2017,2017,7,2,33.8,32.5,24,28.25,84,2,250
7/3/2017,2017,7,3,28.2,32.5,24.5,28.5,82,2,220
7/4/2017,2017,7,4,1.2,32.8,26,29.4,77,2,200
7/5/2017,2017,7,5,3.8,33.1,25,29.05,83,2,200
7/6/2017,2017,7,6,0,34.8,26.5,30.65,72,1,160
7/7/2017,2017,7,7,-1,33,26,29.5,69,1,270
7/8/2017,2017,7,8,6.9,32.2,25,28.6,80,1,270
7/9/2017,2017,7,9,0,31.5,26.2,28.85,82,1,340
7/10/2017,2017,7,10,20.3,30.9,25.3,28.1,82,1,290
7/11/2017,2017,7,11,4.3,33.7,25.3,29.5,77,2,90
7/12/2017,2017,7,12,-1,31.2,25.4,28.3,82,2,220
7/13/2017,2017,7,13,2.3,32.2,25,28.6,86,2,220
7/14/2017,2017,7,14,18.1,32.8,24.7,28.75,83,3,160
7/15/2017,2017,7,15,12.7,32.2,25.8,29,82,3,160
7/16/2017,2017,7,16,0,32,25.7,28.85,81,2,160
7/17/2017,2017,7,17,0.6,33,26.3,29.65,75,1,290
7/18/2017,2017,7,18,-1,32.5,26.1,29.3,74,2,180
7/19/2017,2017,7,19,2.7,31,25.2,28.1,72,2,110
7/20/2017,2017,7,20,14.3,30.5,24.7,27.6,86,1,200
7/21/2017,2017,7,21,2.1,32,25.4,28.7,83,4,250
7/22/2017,2017,7,22,5.8,31.8,25,28.4,83,3,250
7/23/2017,2017,7,23,0.3,31.5,26,28.75,79,3,220
7/24/2017,2017,7,24,0,30.8,26.2,28.5,79,4,250
7/25/2017,2017,7,25,34.7,31,23.9,27.45,80,4,220
7/26/2017,2017,7,26,82.4,29,24,26.5,89,4,250
7/27/2017,2017,7,27,77.4,29.1,23.8,26.45,91,5,220
7/28/2017,2017,7,28,20.4,29.8,24.5,27.15,87,8,220
7/29/2017,2017,7,29,2.8,31.6,27,29.3,82,7,220
7/30/2017,2017,7,30,2.1,30.6,26.5,28.55,86,7,220
7/31/2017,2017,7,31,5.2,31.5,26.4,28.95,84,7,250
8/1/2017,2017,8,1,11.1,32.6,26.2,29.4,83,5,250
8/2/2017,2017,8,2,76.7,30.6,24.7,27.65,89,2,220
8/3/2017,2017,8,3,0,30.3,26.2,28.25,84,4,220
8/4/2017,2017,8,4,0,31,27.2,29.1,79,5,220
8/5/2017,2017,8,5,6.7,31.8,25.8,28.8,80,4,220
8/6/2017,2017,8,6,17.9,32.1,26,29.05,82,4,220
8/7/2017,2017,8,7,3.4,32.5,26.2,29.35,82,3,250
8/8/2017,2017,8,8,-1,33.2,26.3,29.75,83,3,220
8/9/2017,2017,8,9,0,33.1,27,30.05,73,3,250
8/10/2017,2017,8,10,0,33.2,27,30.1,72,3,250
8/11/2017,2017,8,11,0.1,32.9,27.4,30.15,72,3,290
8/12/2017,2017,8,12,0.2,33.5,25.7,29.6,75,3,320
8/13/2017,2017,8,13,0,33,25.5,29.25,74,3,290
8/14/2017,2017,8,14,3,31.5,26,28.75,78,2,270
8/15/2017,2017,8,15,0,34.8,27.4,31.1,72,3,290
8/16/2017,2017,8,16,4,34,26.7,30.35,73,2,290
8/17/2017,2017,8,17,0,36.2,27.6,31.9,59,3,140
8/18/2017,2017,8,18,10.6,33.7,25.3,29.5,77,2,250
8/19/2017,2017,8,19,172.7,31,23.8,27.4,86,2,110
8/20/2017,2017,8,20,0,32,25.7,28.85,77,3,250
8/21/2017,2017,8,21,34.1,28.9,24.2,26.55,89,5,250
8/22/2017,2017,8,22,3.1,31.7,24.6,28.15,84,4,200
8/23/2017,2017,8,23,0,32.4,26.3,29.35,75,3,250
8/24/2017,2017,8,24,0,30.8,24.4,27.6,80,2,250
8/25/2017,2017,8,25,48.3,29.1,23.5,26.3,87,4,220
8/26/2017,2017,8,26,1.6,32,24.5,28.25,81,2,220
8/27/2017,2017,8,27,0,33.7,26.2,29.95,77,2,250
8/28/2017,2017,8,28,38,31,23,27,81,3,250
8/29/2017,2017,8,29,0.2,32.7,26.3,29.5,75,3,250
8/30/2017,2017,8,30,10.8,32.5,26,29.25,83,4,220
8/31/2017,2017,8,31,8.3,31,25.2,28.1,86,5,220
9/1/2017,2017,9,1,6.9,32.2,25.6,28.9,78,5,220
9/2/2017,2017,9,2,4.4,31.8,26.6,29.2,83,5,220
9/3/2017,2017,9,3,0,32.5,27,29.75,78,4,250
9/4/2017,2017,9,4,24,32,25,28.5,76,2,250
9/5/2017,2017,9,5,24.2,30,23.1,26.55,82,3,250
9/6/2017,2017,9,6,0,32.2,25.7,28.95,76,2,250
9/7/2017,2017,9,7,0,34,26.4,30.2,73,3,290
9/8/2017,2017,9,8,0,34.1,27,30.55,72,3,250
9/9/2017,2017,9,9,14.6,33.5,27,30.25,76,2,250
9/10/2017,2017,9,10,0.2,33.8,26.7,30.25,68,3,250
9/11/2017,2017,9,11,141.4,31.5,23.8,27.65,89,3,220
9/12/2017,2017,9,12,98.7,29.3,24.2,26.75,90,4,140
9/13/2017,2017,9,13,15,33.2,26,29.6,78,3,140
9/14/2017,2017,9,14,14.1,33.2,25.7,29.45,79,2,160
9/15/2017,2017,9,15,0,32,26.4,29.2,75,2,250
9/16/2017,2017,9,16,-1,33,26.6,29.8,71,3,250
9/17/2017,2017,9,17,0,33.5,26.8,30.15,75,3,250
9/18/2017,2017,9,18,-1,33,26.3,29.65,76,2,250
9/19/2017,2017,9,19,3.1,34.4,24.8,29.6,81,2,180
9/20/2017,2017,9,20,0.6,32.5,25.7,29.1,77,2,250
9/21/2017,2017,9,21,63.5,33.9,25.5,29.7,80,3,250
9/22/2017,2017,9,22,20.7,32.5,24.4,28.45,79,2,250
9/23/2017,2017,9,23,0,29.4,25.8,27.6,81,3,220
9/24/2017,2017,9,24,0,34.4,26.5,30.45,66,3,160
9/25/2017,2017,9,25,26.2,29,24.8,26.9,87,2,20
9/26/2017,2017,9,26,31.2,29.5,24.9,27.2,91,1,360
9/27/2017,2017,9,27,0.5,32.9,26.5,29.7,76,4,250
9/28/2017,2017,9,28,0,32.2,25.3,28.75,79,3,250
9/29/2017,2017,9,29,1.4,31.2,25.2,28.2,80,2,320
9/30/2017,2017,9,30,28.9,30.2,25.2,27.7,87,1,320
10/1/2017,2017,10,1,0.3,29.5,25.7,27.6,84,1,340
10/2/2017,2017,10,2,1.5,30.9,25.2,28.05,84,2,340
10/3/2017,2017,10,3,6.8,32.1,24.7,28.4,83,2,270
10/4/2017,2017,10,4,22.4,32,25,28.5,76,2,250
10/5/2017,2017,10,5,-1,30.6,25,27.8,82,2,250
10/6/2017,2017,10,6,1.5,32.5,26.5,29.5,76,2,160
10/7/2017,2017,10,7,13.7,32.4,26.3,29.35,76,2,340
10/8/2017,2017,10,8,-1,29.8,25.5,27.65,83,1,160
10/9/2017,2017,10,9,-1,29.5,24.5,27,87,1,200
10/10/2017,2017,10,10,1.7,31.5,25.5,28.5,83,2,250
10/11/2017,2017,10,11,0.4,32.1,26.2,29.15,79,2,250
10/12/2017,2017,10,12,3,32.2,26,29.1,82,3,250
10/13/2017,2017,10,13,113.9,31,25.7,28.35,90,5,220
10/14/2017,2017,10,14,11.5,30.2,24.5,27.35,89,4,200
10/15/2017,2017,10,15,0,30.9,25.4,28.15,83,3,250
10/16/2017,2017,10,16,0,31.5,25.6,28.55,79,2,340
10/17/2017,2017,10,17,1.7,31.6,25.4,28.5,72,2,40
10/18/2017,2017,10,18,0,33.6,26,29.8,75,2,40
10/19/2017,2017,10,19,0,30.9,25.8,28.35,76,2,320
10/20/2017,2017,10,20,2.3,32.1,26.7,29.4,78,3,250
10/21/2017,2017,10,21,1.1,31.8,26,28.9,90,3,250
10/22/2017,2017,10,22,0,32.5,26.5,29.5,74,4,250
10/23/2017,2017,10,23,21.1,31.8,25,28.4,80,2,90
10/24/2017,2017,10,24,0,32.2,24.8,28.5,68,2,70
10/25/2017,2017,10,25,2.2,31.6,25,28.3,73,2,200
10/26/2017,2017,10,26,-1,31.8,25.7,28.75,73,2,250
10/27/2017,2017,10,27,22.7,31.6,23.8,27.7,77,3,250
10/28/2017,2017,10,28,0.2,33.1,25.8,29.45,72,2,250
10/29/2017,2017,10,29,0.7,31.5,25.2,28.35,74,2,250
10/30/2017,2017,10,30,5.1,31,24.5,27.75,83,2,20
10/31/2017,2017,10,31,24.6,27.8,22.8,25.3,85,3,20
11/1/2017,2017,11,1,26.2,26.1,23.3,24.7,94,2,20
11/2/2017,2017,11,2,1.8,29.3,24.5,26.9,92,1,340
11/3/2017,2017,11,3,0.7,31.8,24.6,28.2,77,3,40
11/4/2017,2017,11,4,4.7,29,24.4,26.7,82,1,340
11/5/2017,2017,11,5,0,29.6,24.5,27.05,87,2,20
11/6/2017,2017,11,6,0,32.8,26.4,29.6,74,2,90
11/7/2017,2017,11,7,0,34.1,25.3,29.7,68,3,70
11/8/2017,2017,11,8,0,34.2,25.8,30,69,3,90
11/9/2017,2017,11,9,70.9,29.1,23,26.05,85,3,20
11/10/2017,2017,11,10,0.2,32,25.3,28.65,80,3,140
11/11/2017,2017,11,11,8.2,32.4,25.3,28.85,78,2,360
11/12/2017,2017,11,12,0,32.5,25.8,29.15,70,3,250
11/13/2017,2017,11,13,0,31.7,26.2,28.95,74,2,270
11/14/2017,2017,11,14,0,30.8,25.9,28.35,79,2,90
11/15/2017,2017,11,15,0,33,26,29.5,68,2,250
11/16/2017,2017,11,16,0.7,32.3,25.4,28.85,70,1,360
11/17/2017,2017,11,17,2.3,31.8,25.7,28.75,78,2,90
11/18/2017,2017,11,18,0,33,26.4,29.7,69,2,250
11/19/2017,2017,11,19,2.8,31.7,25.3,28.5,78,2,250
11/20/2017,2017,11,20,5,33,25.8,29.4,71,2,270
11/21/2017,2017,11,21,8.1,30.4,25.4,27.9,73,2,290
11/22/2017,2017,11,22,11.2,32.4,25,28.7,74,2,250
11/23/2017,2017,11,23,1.2,33.7,24.9,29.3,65,3,70
11/24/2017,2017,11,24,5.8,31.7,25.2,28.45,82,2,20
11/25/2017,2017,11,25,0.7,32.6,25.3,28.95,78,2,90
11/26/2017,2017,11,26,0.5,33.2,25.3,29.25,65,3,90
11/27/2017,2017,11,27,0,33.6,25.4,29.5,67,3,90
11/28/2017,2017,11,28,0,34.2,26,30.1,63,3,90
11/29/2017,2017,11,29,0,33.9,25.3,29.6,67,3,20
11/30/2017,2017,11,30,9.1,30,25.2,27.6,84,2,20
12/1/2017,2017,12,1,11.2,31.3,25.5,28.4,77,2,340
12/2/2017,2017,12,2,0,33.9,25.3,29.6,69,2,110
12/3/2017,2017,12,3,11.1,32,25.4,28.7,73,2,270
12/4/2017,2017,12,4,2.5,32,25.8,28.9,72,2,290
12/5/2017,2017,12,5,-1,31,25.3,28.15,75,3,20
12/6/2017,2017,12,6,0,31.2,25.4,28.3,71,2,40
12/7/2017,2017,12,7,21.4,31.2,24,27.6,79,2,360
12/8/2017,2017,12,8,2.2,30.2,25.1,27.65,89,2,20
12/9/2017,2017,12,9,0,31,25.2,28.1,74,3,20
12/10/2017,2017,12,10,1.6,30.3,25.5,27.9,82,2,360
12/11/2017,2017,12,11,0.1,29,24.5,26.75,79,2,250
12/12/2017,2017,12,12,0.4,30,25.4,27.7,82,2,360
12/13/2017,2017,12,13,0,31.2,25.4,28.3,70,2,20
12/14/2017,2017,12,14,0,30.6,23.4,27,67,3,20
12/15/2017,2017,12,15,0,30,22.5,26.25,64,3,20
12/16/2017,2017,12,16,1,27.9,22.8,25.35,64,3,360
12/17/2017,2017,12,17,2.2,28.1,23.5,25.8,70,4,20
12/18/2017,2017,12,18,4.1,26,23,24.5,90,2,360
12/19/2017,2017,12,19,20.4,29.5,23.8,26.65,91,2,320
